OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
529,04092017969,Corelife Eatery,200-100 Crossroads BLVD ,,,,27518,(919) 726-6261,2018-10-31T00:00:00.000Z,Restaurant,11917,-78.74157163,35.76120817,M
530,04092016962,CHANTICLEER CAFE & BAKERY,6490 TRYON RD ,,CARY,,27518,(919) 781-4810,2015-06-22T00:00:00.000Z,Restaurant,7059,-78.76236898,35.74415808,M
531,04092013543,Carolina Ale House,2240 WALNUT ST ,,CARY,,27518,(919) 854-9444,2002-03-01T00:00:00.000Z,Restaurant,7283,-78.74239025,35.7549643,M
532,04092017148,Circle K #1516/SUBWAY #4286,3505  KILDAIRE FARM RD ,,CARY,,27518,(919) 363-8103,2016-02-17T00:00:00.000Z,Restaurant,17523,-78.79384541,35.70271047,M
533,04092017627,TASU ASIAN BISTRO,525 NEW WAVERLY  PL ,SUITE 103,CARY,,27518,(919) 977-4037,2017-05-23T00:00:00.000Z,Restaurant,10989,-78.77756307,35.73853619,M
534,04092017753,Cinebistro,525 NEW WAVERLY PL ,SUITE 203,CARY,,27518,(919) 987-3500,2017-12-11T00:00:00.000Z,Restaurant,17351,-78.77756307,35.73853619,M
535,04092017741,Shuckin' Shack,1010 Tryon Village DR ,Suite 705,CARY,,27518,(984) 232-8463,2017-11-13T00:00:00.000Z,Restaurant,17263,-78.7453538,35.74635942,M
536,04092015124,"Ruckus Pizza, Pasta & Spirits",8111-208 Tryon Woods  DR ,,,,27518,(919) 851-3999,2008-05-02T00:00:00.000Z,Restaurant,2451,-78.74266974,35.7468093,M
537,04092017669,FIRST CHINA RESTAURANT,6452 TRYON  RD ,,CARY,,27518,(919) 852-5857,2017-08-25T00:00:00.000Z,Restaurant,7527,-78.7615544,35.74559939,M
538,04092017829,DUNKIN DONUTS #347837,3511 KILDAIRE FARM RD ,,CARY,,27518,(919) 367-9949,2018-04-24T00:00:00.000Z,Restaurant,7635,-78.79278417,35.70189107,M
539,04092021961,PUBLIX #1520 MEAT/SEAFOOD,3480 KILDAIRE FARM RD ,,CARY,,27518,(919) 303-4024,2016-05-23T00:00:00.000Z,Food Stand,17080,-78.79652253,35.70711378,M
540,04092017243,TENKO JAPAN,280 MEETING ST ,#103,CARY,,27518,(984) 200-0569,2016-06-17T00:00:00.000Z,Restaurant,17062,-78.74478781,35.75666346,M
541,04092017846,Homewood Suites Cary Foodservice,555 Crossroads BLVD ,,CARY,,27518,(919) 745-8589,2018-05-01T00:00:00.000Z,Restaurant,7749,-78.73253485,35.75843966,M
542,04092017688,Kale Me Crazy,302 Colonades WAY ,Suite 209,CARY,,27518,(919) 200-2960,2017-06-28T00:00:00.000Z,Restaurant,17047,-78.77756307,35.73853619,M
543,04092018057,FRIDA'S PATIO MEXICAN CUISINE,3470 KILDAIRE FARM RD ,SUITE 160,CARY,,27518,(919) 267-9477,2019-02-20T00:00:00.000Z,Restaurant,16955,-78.79652253,35.70711378,T
544,04092021963,PUBLIX #1520 DELI,3480 KILDAIRE FARM RD ,,CARY,,27518,(919) 303-4024,2016-05-23T00:00:00.000Z,Food Stand,16816,-78.79652253,35.70711378,M
545,04092017841,The Juicy Crabhouse,220 Crossroads BLVD ,Unit 2460,CARY,,27518,(919) 233-9829,2018-04-18T00:00:00.000Z,Restaurant,7983,-78.73871452,35.76064286,M
546,04092016267,CHINA KING,313 CROSSROADS BLVD ,,CARY,,27518,(919) 233-8385,2012-10-01T00:00:00.000Z,Restaurant,8003,-78.73871452,35.76064286,M
547,04092016547,Brothers of New York,3450-158 Kildaire Farm  RD ,,,,27518,(919) 387-7711,2013-11-19T00:00:00.000Z,Restaurant,16676,-78.79459675,35.70408006,M
548,04092014977,Starbucks Coffee Co,8204-120 Tryon Woods DR ,,,,27518,(919) 851-6439,2007-10-22T00:00:00.000Z,Restaurant,16632,-78.74169613,35.74700826,M
549,04092021510,Harris Teeter #330 Meat/Seafood,1151 Tryon Village  DR ,,CARY,,27518,(919) 233-3476,2008-02-21T00:00:00.000Z,Food Stand,8168,-78.74322582,35.74716614,M
550,04092017818,Firehouse Subs #1530,2222 Walnut ST ,,CARY,,27518,(919) 322-1986,2018-03-27T00:00:00.000Z,Restaurant,16453,-78.74288401,35.75542976,M
551,04092016808,HARRIS TEETER #257 STARBUCKS,2080 KILDAIRE FARM ROAD,,CARY,,27518,(919) 233-9483,2014-11-10T00:00:00.000Z,Restaurant,16224,-78.78068706,35.73567462,M
552,04092016833,SUBWAY #3151,311 CROSSROADS BLVD ,,CARY,,27518,(919) 851-9594,2014-12-31T00:00:00.000Z,Restaurant,16193,-78.73871452,35.76064286,M
553,04092021962,PUBLIX #1520 PRODUCE,3480 KILDAIRE FARM RD ,,CARY,,27518,(919) 303-4024,2016-05-23T00:00:00.000Z,Food Stand,16129,-78.79652253,35.70711378,M
554,04092016091,ENRIGO ITALIAN BISTRO,575 New Waverly PL ,STE 106,CARY,,27518,(919) 854-7731,2012-01-25T00:00:00.000Z,Restaurant,12566,-78.77756307,35.73853619,M
555,04092016889,Fresca Cafe' and Gelato,302  Colonades Way ,,CARY,,27518,(919) 851-8171,2015-04-02T00:00:00.000Z,Restaurant,12538,-78.77756307,35.73853619,M
556,04092017994,Buldaegi BBQ House,2470 Walnut ST ,,CARY,,27518,(919) 703-0400,2018-12-07T00:00:00.000Z,Restaurant,11081,-78.74427315,35.75323584,M
557,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,,27518,(919) 852-6651,2011-11-08T00:00:00.000Z,Food Stand,13677,-78.78211173,35.73717592,M
558,04092015523,BOCCI TRATTORIA & PIZZERIA,2425 KILDAIRE FARM  RD ,STE 201,CARY,,27518,(919) 803-5358,2009-11-19T00:00:00.000Z,Restaurant,8773,-78.77660452,35.72829275,M
559,04092016766,FAMOUS TOASTERY,316 COLONADES WAY,SUITE 201,CARY,,27518,(919) 655-1971,2014-09-22T00:00:00.000Z,Restaurant,15849,-78.77756307,35.73853619,M
560,04092017775,Dominos #8903,1183 W Chatham ST ,,CARY,,27518,(919) 467-4222,2018-01-10T00:00:00.000Z,Restaurant,15839,-78.80690314,35.77079471,M
561,04092017817,Zoe's Kitchen #325,2007 Walnut ST ,Suite 104,CARY,,27518,(919) 230-7495,2018-03-14T00:00:00.000Z,Restaurant,9221,-78.74088716,35.75779,M
562,04092021584,HARRIS TEETER #331 PRODUCE,3430 TEN TEN RD ,,CARY,,27518,(919) 387-8272,2009-09-24T00:00:00.000Z,Food Stand,9260,-78.79278417,35.70189107,M
563,04092017229,CAFE SAGE @HOLIDAY INN CARY,5630 DILLARD DR ,,CARY,,27518,(919) 851-1220,2016-05-26T00:00:00.000Z,Restaurant,11859,-78.73628587,35.75553675,M
564,04092017076,TROPICAL SMOOTHIE CAFE #NC22,2028 KILDAIRE FARM RD ,,CARY,,27518,(919) 977-9506,2015-11-03T00:00:00.000Z,Restaurant,12692,-78.78068706,35.73567462,M
565,04092012200,N.Y.Pizza,6458 TRYON RD,,CARY,,27518,(919) 852-2242,1998-02-05T00:00:00.000Z,Restaurant,9385,-78.7615544,35.74559939,M
566,04092014851,Residence Inn by Marriott Foodservice,2900 Regency PKY,,CARY,,27518,(919) 467-4080,2007-03-20T00:00:00.000Z,Restaurant,9529,-78.78922863,35.73280344,M
567,04092021944,KANGAROO EXPRESS #2720914,1001 SE CARY PKY ,,CARY,,27518,(919) 851-6683,2016-02-17T00:00:00.000Z,Food Stand,15287,-78.76310787,35.74508788,M
568,04092021943,KANGAROO EXPRESS # 2720823,5801  TRYON  RD ,,CARY,,27518,(919) 859-5800,2016-02-17T00:00:00.000Z,Food Stand,15076,-78.73858612,35.74524027,M
569,04092160073,HEARTFIELDS AT CARY FOODSERVICE,1050 CRESCENT GREEN DR ,,CARY,,27518,(919) 857-5757,2009-11-30T00:00:00.000Z,Institutional Food Service,15012,-78.7795645,35.7335114,M
570,04092018101,Cava Grill #087,2001 WALNUT ST,Suite 100,CARY,,27518,,2019-05-14T00:00:00.000Z,Restaurant,21347,-78.74142861,35.75880896,M
571,04092021585,HARRIS TEETER #331 DELI/BAKERY,3430 TEN TEN RD ,,CARY,,27518,(919) 387-8272,2009-09-24T00:00:00.000Z,Food Stand,14739,-78.79278417,35.70189107,M
572,04092016073,The Garden Grille & Bar (at Hilton Garden Inn),131 COLUMBUS AVE ,,CARY,,27518,(919) 377-0440,2011-12-21T00:00:00.000Z,Restaurant,10054,-78.73638591,35.7564409,M
573,04092017286,NILE CAFE,8204 TRYON WOODS DR ,SUITE 111,CARY,,27518,(919) 229-4664,2016-07-28T00:00:00.000Z,Restaurant,12124,-78.74322582,35.74716614,M
574,04092021586,HARRIS TEETER #331 MEAT/SEAFOOD,3430 TEN TEN RD ,,CARY,,27518,(919) 387-8272,2009-09-24T00:00:00.000Z,Food Stand,14832,-78.79278417,35.70189107,M
575,04092016427,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,,CARY,,27518,(919) 859-8998,2013-05-21T00:00:00.000Z,Restaurant,14808,-78.78068706,35.73567462,M
576,04092014858,Moe`s Southwest Grill #683,280 Meeting ST ,Ste 101,CARY,,27518,(919) 854-1111,2007-04-30T00:00:00.000Z,Restaurant,10336,-78.74478781,35.75666346,M
577,04092017613,GONZA TACOS Y TEQUILA,525 NEW WAVERLY PL ,SUITE 104,CARY,,27518,(919) 653-7310,2017-05-02T00:00:00.000Z,Restaurant,10359,-78.77756307,35.73853619,M
578,04092017655,THAI LOTUS,3450 KILDAIRE FARM RD ,SUITE 150,CARY,,27518,(984) 229-7333,2017-06-29T00:00:00.000Z,Restaurant,14551,-78.79652253,35.70711378,M
579,04092017880,Mod Pizza Waverly,316 Colonades WAY ,,CARY,,27518,(919) 241-7200,2018-06-15T00:00:00.000Z,Restaurant,14519,-78.77756307,35.73853619,M
580,04092015496,PARK BAR & GRILL (DoubleTree By Hilton),500 CAITBOO AVE ,,CARY,,27518,(919) 900-8840,2009-10-26T00:00:00.000Z,Restaurant,10465,-78.73611855,35.75670744,T
581,04092017457,BABA GHANNOUJ,2468 WALNUT ST ,,CARY,,27518,(919) 233-0907,2016-11-15T00:00:00.000Z,Restaurant,10509,-78.74427315,35.75323584,M
582,04092015380,CROSSROADS STADIUM 20 UNIT #1874,501 CAITBOO AVE ,,CARY,,27518,(919) 816-0220,2009-04-13T00:00:00.000Z,Restaurant,14382,-78.73520323,35.75834188,M
583,04092017749,Tropical Smoothie Cafe,228 Crossroads BLVD ,,CARY,,27518,(919) 651-8379,2017-11-29T00:00:00.000Z,Restaurant,10672,-78.73871452,35.76064286,M
584,04092017030,CHIPOTLE 2485,204 CROSSROADS BLVD ,SUITE 212,CARY,,27518,(919) 233-8242,2015-09-14T00:00:00.000Z,Restaurant,12411,-78.74109738,35.76025037,M
585,04092015521,NOODLES & COMPANY,200 CROSSROADS  BLVD ,STE 110,CARY,,27518,(919) 851-5080,2009-11-02T00:00:00.000Z,Restaurant,10739,-78.74109738,35.76025037,M
586,04092018150,Shake Shack #1294,310 COLONADES WAY,,CARY,,27518,,2019-08-11T00:00:00.000Z,Restaurant,10797,-78.77756307,35.73853619,M
587,04092017680,SZECHUAN TASTE,6404 TRYON RD ,,CARY,,27518,(919) 706-5862,2017-09-26T00:00:00.000Z,Restaurant,13376,-78.7607936,35.74449898,M
588,04092015133,Cobblestone @ Koka Booth Amphitheatre,8003 Regency PKY ,,CARY,,27518,(919) 459-8310,2008-05-21T00:00:00.000Z,Restaurant,1205,-78.79540806,35.72902721,M
589,04092021862,PAPA MURPHY'S NC046,3434 KILDAIRE FARMS RD ,SUITE 127,CARY,,27518,(919) 387-3500,2015-07-17T00:00:00.000Z,Food Stand,21155,-78.79563891,35.70595934,M
590,04092018027,Starbucks #49535,3460 Kildaire Farm RD ,,CARY,,27518,,2019-01-15T00:00:00.000Z,Restaurant,10834,-78.7954098,35.70489163,M
591,04092021575,THE CRESCENT,8003 REGENCY PKY ,,CARY,,27518,(919) 450-8310,2009-07-15T00:00:00.000Z,Food Stand,20830,-78.79540806,35.72902721,M
592,04092013025,Points West Cafe at Wake Med Cary,1900 KILDAIRE FARM RD ,,CARY,,27518,(919) 350-2323,1999-11-04T00:00:00.000Z,Restaurant,3686,-78.78171775,35.74074657,M
593,04092021511,Harris Teeter #330 Produce,1151 Tryon Village DR ,,CARY,,27518,(919) 233-3476,2008-02-21T00:00:00.000Z,Food Stand,3700,-78.74322582,35.74716614,M
594,04092021105,Lip Service,311 ASHVILLE AVE ,Ste J,CARY,,27518,(919) 859-8100,2001-12-10T00:00:00.000Z,Food Stand,4148,-78.78493778,35.73790672,M
595,04092016357,TAZIKI'S,302 COLONADES  WAY ,Ste 201,CARY,,27518,(919) 415-0447,2013-01-28T00:00:00.000Z,Restaurant,20033,-78.77756307,35.73853619,M
596,04092021947,HARRIS TEETER #331 STARBUCKS,3430 TEN TEN RD ,,CARY,,27518,(391) 938-8272,2016-02-26T00:00:00.000Z,Food Stand,13297,-78.79278417,35.70189107,M
597,04092017943,MCDONALDS #27548,3494 KILDAIRE FARM RD ,,CARY,,27518,(919) 363-9960,2018-09-28T00:00:00.000Z,Restaurant,19873,-78.79563566,35.70411834,M
598,04092014353,NYBD III,2050 Kildaire Farm RD ,,CARY,,27518,(919) 851-9050,2005-07-13T00:00:00.000Z,Restaurant,4718,-78.78068706,35.73567462,M
599,04092017574,COMFORT SUITES REGENCY PARK BREAKFAST,350 ASHVILLE AVE ,,CARY,,27518,(919) 852-4318,2017-04-20T00:00:00.000Z,Restaurant,19488,-78.78677064,35.73904806,M
600,04092017539,HAMPTON INN RALEIGH/CARY BREAKFAST,201 ASHVILLE AVE ,,CARY,,27518,(919) 859-5559,2017-02-28T00:00:00.000Z,Restaurant,19483,-78.78426862,35.73925014,M
601,04092020927,BJ's Wholesale Club Deli & Meat Market,2370 WALNUT ST ,,CARY,,27518,(919) 854-2777,2000-03-31T00:00:00.000Z,Food Stand,19439,-78.74427315,35.75323584,M
602,04092018132,Burger Fi,2001 WALNUT ST,101,CARY,,27518-9205,(919) 900-8959,2019-07-08T00:00:00.000Z,Restaurant,21430,-78.74142861,35.75880896,M
603,04092021792,Harris Teeter #236 - Deli,7145 O'Kelly Chapel RD ,,CARY,,27519,(919) 465-9432,2014-06-06T00:00:00.000Z,Food Stand,11016,-78.88824644,35.84415135,M
604,04092013823,THE URBAN TURBAN,2757 NC Hwy 55,,,,27519,(919) 367-0888,2003-06-23T00:00:00.000Z,Restaurant,86,-78.87107564,35.78619044,M
605,04092030350,Burger 21 (WCID #617),14220 Bradford Green Square ,,CARY,,27519,(919) 462-0900,2017-11-17T00:00:00.000Z,Mobile Food Units,10714,-78.84558396,35.79325638,M
606,04092018079,Courtyard by Marriott Parkside Town Commons Food Service,1008 Parkside Main ST ,,CARY,,27519,(919) 659-1250,2019-03-21T00:00:00.000Z,Restaurant,10951,-78.88576102,35.84626616,M
607,04092017195,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,,CARY,,27519,(919) 466-8062,2016-04-07T00:00:00.000Z,Restaurant,17712,-78.88790674,35.84638553,M
608,04092021495,Harris Teeter #298 Produce,10140 GREEN LEVEL CHURCH RD ,,CARY,,27519,(919) 460-3126,2007-12-13T00:00:00.000Z,Food Stand,10303,-78.90107787,35.82060358,M
609,04092014375,Hong Kong #1 Chinese Restaurant,2720 NC HWY 55 ,,,,27519,(919) 363-2828,2005-09-02T00:00:00.000Z,Restaurant,9143,-78.87112496,35.7849366,M
610,04092017654,HARRIS TEETER 138 STARBUCKS,98 CORNERSTONE DR ,,CARY,,27519,(919) 467-1259,2017-06-28T00:00:00.000Z,Restaurant,20784,-78.85187583,35.79044843,M
611,04092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,,CARY,,27519,(919) 388-2200,2014-03-21T00:00:00.000Z,Restaurant,20773,-78.88824644,35.84415135,M
612,04092016695,TIJUANA FLATS #193,7165 OKELLY CHAPEL  RD ,,CARY,,27519,(919) 629-3200,2014-05-16T00:00:00.000Z,Restaurant,19569,-78.88824644,35.84415135,M
613,04092017099,DUNKIN DONUTS BASKIN ROBBINS #350706,10030 GREEN LEVEL CHURCH  RD ,,CARY,,27519,(919) 481-4477,2015-12-15T00:00:00.000Z,Restaurant,12797,-78.90107787,35.82060358,M
614,04092017726,Whole Foods Market #10611 Meat/Seafood,5055 Arco ST ,,CARY,,27519,(984) 228-0300,2017-11-03T00:00:00.000Z,Restaurant,12280,-78.88191924,35.83347908,M
615,04092110533,Alston Ridge Middle School Cafeteria,7833 Fussell AVE ,,CARY,,27519,,2019-06-28T00:00:00.000Z,Public School Lunchrooms,13792,-78.90509106,35.85575712,M
616,04092022014,HARRIS TEETER #298 STARBUCKS,10140 GREEN LEVEL CHURCH RD ,,CARY,,27519,(919) 460-3126,2017-05-16T00:00:00.000Z,Food Stand,19784,-78.90107787,35.82060358,M
617,04092017481,ANOTHER BROKEN EGG CAFE,1103 PARKSIDE MAIN ST ,,CARY,,27519,(919) 466-0718,2016-12-04T00:00:00.000Z,Restaurant,16901,-78.88929435,35.84836238,M
618,04092015299,SPRING KITCHEN,1110-100 GREEN LEVEL TO DURHAM  RD ,,,,27519,(919) 462-1388,2008-12-05T00:00:00.000Z,Restaurant,6916,0,0,U
619,04092015942,RED BOWL ASIAN BISTRO,2020 BOULDERSTONE WAY ,,CARY,,27519,(919) 388-9977,2011-05-18T00:00:00.000Z,Restaurant,4790,-78.84859346,35.79156535,M
620,04092021996,H Mart Meat Department,1961 High House RD ,,CARY,,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,19556,-78.84865444,35.78921622,M
621,04092021794,Harris Teeter #236 - Meat/Seafood,7145 O'Kelly Chapel RD ,,CARY,,27519,,2014-06-06T00:00:00.000Z,Food Stand,21064,-78.88824644,35.84415135,M
622,04092016900,BRIXX 700,1111 PARKSIDE MAIN ST.,,CARY,,27519,(919) 923-4731,2015-03-30T00:00:00.000Z,Restaurant,10113,-78.88929435,35.84836238,M
623,04092021457,USA Baseball Concession Stand,250 Brooks Park LN ,,CARY,,27519,(919) 387-5844,2007-06-14T00:00:00.000Z,Food Stand,13768,-78.89258988,35.79722243,M
624,04092025234,Publix 1552 Meat,425 Emissary DR ,,CARY,,27519,(919) 388-7201,2018-11-02T00:00:00.000Z,Food Stand,18844,-78.90353481,35.82487513,M
625,04092016810,HIGHCRAFT BEER MARKET,2716 HWY. 55,,,,27519,(919) 267-6593,2014-11-13T00:00:00.000Z,Restaurant,17641,0,0,U
626,04092021497,Harris Teeter #298 Meat Seafood,10140 GREEN LEVEL CHURCH RD ,,CARY,,27519,(919) 460-3126,2007-12-13T00:00:00.000Z,Food Stand,14163,-78.90107787,35.82060358,M
627,04092021793,HARRIS TEETER #236 - PRODUCE,7145 O'KELLY CHAPEL RD ,,CARY,,27519,,2014-06-06T00:00:00.000Z,Food Stand,19812,-78.88824644,35.84415135,M
628,04092016897,FIVE GUYS 1710,1121 PARKSIDE MAIN ST.,,CARY,,27519,(919) 380-0450,2015-03-25T00:00:00.000Z,Restaurant,16919,-78.88929435,35.84836238,M
629,04092017583,RICCI'S TRATTORIA,10110 GREENLEVEL CHURCH RD ,SUITE 108,CARY,,27519,(919) 380-8410,2017-04-12T00:00:00.000Z,Restaurant,19490,-78.90107787,35.82060358,M
630,04092016945,PANERA #1806,1004 PARKSIDE MAIN ST ,,CARY,,27519,(919) 337-0020,2015-06-04T00:00:00.000Z,Restaurant,17603,-78.88643041,35.84618552,M
631,04092017010,NAZARA INDIAN BISTRO,1945 HIGH HOUSE RD ,,CARY,,27519,(919) 694-5353,2015-08-21T00:00:00.000Z,Restaurant,18049,-78.84865444,35.78921622,M
632,04092017614,STELLINO'S,1150 PARKSIDE MAIN ST ,,CARY,,27519,(919) 694-5761,2017-05-09T00:00:00.000Z,Restaurant,20598,-78.88929435,35.84836238,M
633,04092017607,TROPICAL SMOOTHIE CAFE NC23,1385 BRADFORD VIEW PL ,SUITE 110,,,27519,(919) 378-9859,2017-05-16T00:00:00.000Z,Restaurant,20595,-78.84660394,35.79351906,M
634,04092110487,ALSTON RIDGE ELEMENTARY SCHOOL CAFETERIA,11555 GREEN LEVEL CHURCH  RD ,,CARY,,27519,,2009-11-13T00:00:00.000Z,Public School Lunchrooms,3774,-78.89958887,35.85921377,M
635,04092016807,TAZIKI'S RTP,7161 O'KELLY CHAPEL ROAD,,CARY,,27519,(919) 371-2693,2014-11-13T00:00:00.000Z,Restaurant,9230,-78.88824644,35.84415135,M
636,04092017938,SoHot,1937 High House RD ,,CARY,,27519,(919) 469-5510,2018-09-20T00:00:00.000Z,Restaurant,21132,-78.84865444,35.78921622,M
637,04092017487,JOHNNY'S PIZZA,96 CORNERSTONE DR ,,CARY,,27519,(919) 460-5566,2016-12-02T00:00:00.000Z,Restaurant,9235,-78.85232757,35.79108879,M
638,04092021397,Harris Teeter #138 Produce,98 Cornerstone DR ,,CARY,,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,18354,-78.85187583,35.79044843,M
639,04092016464,SUBWAY #57792,2736 NC HWY 55 ,,,,27519,(919) 521-8541,2013-07-16T00:00:00.000Z,Restaurant,7815,-78.87103723,35.78548764,M
640,04092021988,H Mart BBQ Chicken,1961 High House RD ,,CARY,,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,8915,-78.84865444,35.78921622,M
641,04092021721,WALMART 4157 NEIGHBORHOOD MARKET DELI,2750 NC 55  HWY ,,CARY,,27519,(919) 335-0051,2012-09-28T00:00:00.000Z,Food Stand,15782,-78.86967755,35.78629979,M
642,04092017729,Whole Foods Market #10611 Produce,5055 Arco ST ,,CARY,,27519,(984) 228-0300,2017-11-03T00:00:00.000Z,Restaurant,21143,-78.88191924,35.83347908,M
643,04092021994,H Mart RTC Department,1961 High House RD ,,CARY,,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,9237,-78.84865444,35.78921622,M
644,04092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,,CARY,,27519,(919) 234-1387,2017-04-20T00:00:00.000Z,Restaurant,10933,-78.85752223,35.82041548,M
645,04092014624,Chick-fil-A #1749,1000 Valleystone DR ,,CARY,,27519,(919) 465-0699,2006-07-05T00:00:00.000Z,Restaurant,16344,-78.85027134,35.79062803,M
646,04092017509,SZECHUAN HEAT,1216 PARKSIDE MAIN ST ,,CARY,,27519,(919) 466-0888,2017-02-02T00:00:00.000Z,Restaurant,8898,-78.88929435,35.84836238,M
647,04092015697,Subway,10130 Green Level Church  Rd Suite 300,,CARY,,27519,(919) 460-9422,2010-08-03T00:00:00.000Z,Restaurant,16991,-78.90107787,35.82060358,M
648,04092017491,MOE'S SOUTHWEST GRILL #100789,5020 ARCO ST ,,CARY,,27519,(919) 230-1720,2016-12-16T00:00:00.000Z,Restaurant,16359,-78.88191924,35.83347908,M
649,04092017946,MCDONALDS #34433,4980 CARY GLEN BLVD ,,CARY,,27519,(919) 462-9904,2018-09-27T00:00:00.000Z,Restaurant,17009,-78.90188372,35.8192725,M
650,04092016927,SHEETZ 555,4010 CONVENIENCE LN ,,CARY,,27519,(919) 316-7779,2015-04-24T00:00:00.000Z,Restaurant,11621,-78.89476815,35.86024024,M
651,04092017895,Anjappar,101 Ledgestone WAY ,,CARY,,27519,(919) 377-1473,2018-07-26T00:00:00.000Z,Restaurant,9036,-78.84803797,35.79230683,M
652,04092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,,27519,(919) 967-5444,2012-03-16T00:00:00.000Z,Restaurant,15445,-78.90107787,35.82060358,M
653,04092017625,PERSIS INDIAN GRILL,1116 PARKSIDE MAIN ST ,,CARY,,27519,(919) 378-1819,2017-05-30T00:00:00.000Z,Restaurant,8403,-78.88929435,35.84836238,M
654,04092016243,SNACK SHOP,4101 HWY 55 ,,,,27519,(919) 380-8403,2012-09-12T00:00:00.000Z,Restaurant,19360,0,0,U
655,04092110517,APEX HS at GREEN LEVEL HS CAFETERIA,7600 ROBERTS RD ,,CARY,,27519,,2017-05-16T00:00:00.000Z,Public School Lunchrooms,10024,-78.89828034,35.77347438,M
656,04092017232,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY ,,CARY,,27519,(919) 651-8281,2016-05-10T00:00:00.000Z,Restaurant,14945,-78.84859346,35.79156535,M
657,04092018100,Sweetwaters Coffee & Tea,726 SLASH PINE DR,,CARY,,27519,,2019-05-14T00:00:00.000Z,Restaurant,12911,-78.90892711,35.83075427,M
658,04092015156,Dolphin`s,5016 Commons Hill DR ,,CARY,,27519,(919) 461-3780,2008-05-29T00:00:00.000Z,Restaurant,20446,-78.87216538,35.80199412,M
659,04092017758,Dickey's Barbeque #1496,1102 Parkside Main ST ,,CARY,,27519,(919) 342-0212,2017-12-06T00:00:00.000Z,Restaurant,17473,-78.88929435,35.84836238,M
660,04092021987,H Mart SDG Tofu House,1961 High House RD ,,CARY,,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,15858,-78.84865444,35.78921622,M
661,04092018037,Sophie's Grill and Bar,2734 NC 55 ,,,,27519,(919) 355-2377,2019-01-24T00:00:00.000Z,Restaurant,18404,-78.87104808,35.78541877,M
662,04092025275,LOVE BAO TAIWANESE KITCHEN,1961 High House RD ,,CARY,,27519,(919) 622-3586,2019-07-22T00:00:00.000Z,Food Stand,12919,-78.84865444,35.78921622,M
663,04092018004,Publix 1552 Deli,1552 Emissary DR ,,,,27519,(919) 388-7201,2018-11-07T00:00:00.000Z,Restaurant,12114,0,0,U
664,04092021398,Harris Teeter #138 Deli,98 Cornerstone DR ,,CARY,,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,18673,-78.85187583,35.79044843,M
665,04092017721,LaFarm Bakery & Cafe W.F. West Cary,5055 Arco ST ,,CARY,,27519,(984) 228-0300,2017-11-03T00:00:00.000Z,Restaurant,15886,-78.88191924,35.83347908,M
666,04092017926,Pure Juicery Bar,716 Slash Pine DR ,,CARY,,27519,(919) 234-1572,2018-07-06T00:00:00.000Z,Restaurant,19924,-78.90892711,35.83075427,M
667,04092017720,Built Custom Burgers,5033 Arco ST ,,CARY,,27519,(919) 378-2775,2017-11-03T00:00:00.000Z,Restaurant,13033,-78.88191924,35.83347908,M
668,04092110125,Green Hope Elementary Cafeteria,2700  Louis Stephens RD ,,,,27519,(918) 338-5285,2000-08-11T00:00:00.000Z,Public School Lunchrooms,1772,-78.8608763,35.8017001,M
669,04092017728,Whole Foods Market #10611 Specialty,5055 Arco ST ,,CARY,,27519,(984) 228-0300,2017-11-03T00:00:00.000Z,Restaurant,13034,-78.88191924,35.83347908,M
670,04092017925,Dominos #8849,708 Slash Pine DR ,,CARY,,27519,(919) 439-5859,2018-08-07T00:00:00.000Z,Restaurant,11527,-78.90892711,35.83075427,M
671,04092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,,CARY,,27519,(919) 674-2214,2014-03-05T00:00:00.000Z,Restaurant,9420,-78.88560741,35.84442227,M
